"","id","name","host_id"
"16985",40822137,"Soft Spaciously Central River Living",2202315
"16986",40827293,"Cosy, spacious home close to Jordaan & Westerpark",317576082
"16987",40829007,"Private room 5 minutes away from Central",191342255
"16988",40829652,"Ruime kamer 20m2 in rustige omgeving, veel privacy",69925561
"16989",40830384,"Stylish city apartment with balcony!",221415522
"16990",40830400,"Spacious room in the centre next to the parc",50104526
"16991",40831982,"Modern, spacious and warm apartment",6484827
"16992",40832633,"Fancy and cozy apartment in Oud-West area",1488099
"16993",40832877,"A beautiful house overlooking the water.",20093613
"16994",40833312,"Oud vrachtschip omgetoverd in moderne studio",33381838
"16995",40836699,"Large appartement in Old  South Rivierenbuurt",79101242
"16996",40838121,"Sweet and cosy right in the heart of the Jordaan",3603594
"16997",40839170,"Beautiful Canal Apartment near AMS City Centre!",291744666
"16998",40840496,"House",317829740
"16999",40849109,"3rd/4th floor apartment near The Foodhallen",613779
"17000",40850907,"Top located Apartment In Amsterdam",3862502
"17001",40851218,"Cosy and beautiful Amsterdam Home",7857112
"17002",40852222,"Beautiful house w. sunny garden nearby Vondelpark",212201302
"17003",40852388,"My Happy Place - Cozy, bright studio near RAI",50575458
"17004",40854460,"Apartment with garden",317978150
"17005",40855227,"Perfect place in quite neighbourhood",317996656
"17006",40855896,"Cozy appartment near city centre",16076056
"17007",40861880,"Recently renovated flat with Canal View",67088986
"17008",40866980,"Cozy Apartment in old Amsterdam City Center",313736379
"17009",40867170,"Loft! Located in the popular Amsterdam Pijp area",244772378
"17010",40878830,"Stay on a boat! Cozy couples cabin in Amsterdam!",318294920
"17011",40888694,"Nice apartment, perfect location in Amsterdam",2890263
"17012",40890227,"Great place 15m from centre",142672615
"17013",40890681,"Apartment City Centre 1km from Central Station",318428384
"17014",40894273,"Apartment with garden,charming area in city centre",27955605
"17015",40894292,"Studio for Two or Three!",315143650
"17016",40894388,"Amsterdam city centre (Leidseplein) apartment",72981690
"17017",40894941,"Spacious apt with balcony suitable for families",52776977
"17018",40902563,"Stylish Amsterdam centre apartment",1305790
"17019",40906673,"Lovely cosy stay for two in hip & happening West",113977564
"17020",40906962,"Amsterdam North apartment near durgerdam",291379128
"17021",40911152,"B&B de Albatros",20270437
"17022",40914360,"Unique and cozy cabin at Amsterdam Hotelboat",318294920
"17023",40915515,"★★★★★ NEW: COSY STUDIO FOR 2 IN THE JORDAAN ★★★★★",317610242
"17024",40918897,"Cosy familyhouse, quiet neighbourhood in Amsterdam",4906439
"17025",40919001,"Spacious apartment close to city center",41134668
"17026",40923195,"Room for 2 people closer to centrum",152380671
"17027",40931456,"Very Bright Apartment with a Lovely View",7594884
"17028",40931582,"Brand new appartment with a perfect location",318908729
"17029",40934039,"Villa van Dorp",48754279
"17030",40934123,"Cozy double room with the view",318923772
"17031",40935083,"Gorgeous renovated studio loft with stunning views",75158825
"17032",40935962,"Living garden apartment - Pets welcome!",12547711
"17033",40938523,"Modern fully furnished condo close to City Centre!",1528376
"17034",40944877,"Amazing Private room with Terrace",300888539
"17035",40947296,"Perfect Place in De Pijp",215651648
"17036",40957232,"Spacious and great city centre apartment for two",84449589
"17037",40960069,"Gorgeous and stylish place for two in hip west!",319176497
"17038",40966273,"Cosy apartment in quiet area East Amsterdam",18707216
"17039",40968524,"passenger ship Voorwaarts in Amsterdam",319320069
"17040",40979243,"Large room in cozy appartement",319547791
"17041",40983405,"Spacious, fully equipped apartment in city center",5817179
"17042",40985735,"Cosy Amsterdam design apartment",1556618
"17043",40988316,"Spacious urban sanctuary, close to city center",319666127
"17044",40995088,"Amsterdam Houseboat",51239343
"17045",40995518,"Bright and Sunny apartment in Hipster Amsterdam",39689381
"17046",40997745,"Cozy, bright, central & private flat with garden",7154335
"17047",40999443,"Chill apartment canal view perfect for couple",12736832
"17048",41003012,"Apartment @ NDSM - Amsterdam",306099116
"17049",41003140,"The reading room + chill out space",2643843
"17050",41007386,"Mooi appartement in de pijp vlakbij het centrum",318081469
"17051",41016271,"Nice apartment near by Vondelpark/ City Centre!",147243872
"17052",41019726,"Sparkling 19th century apartment.",33641128
"17053",41021432,"Traditional Style Apartment with Canal View.",82124847
"17054",41023386,"SPACIOUS canal apartment in the hart of Amsterdam",191291897
"17055",41029155,"Renovated rooftop studio in hip east Amsterdam",26470949
"17056",41039031,"House at the park in the lovely Pijp district",320530958
"17057",41045129,"Private apartment Amsterdam",245371487
"17058",41046125,"Charming Apartment in De Pijp",61272713
"17059",41046166,"Best 1 night stay in Amsterdam",250528619
"17060",41052544,"Spacious childfriendly apartment, close to center",3456414
"17061",41055652,"Newly renovated modern apartment in De Pijp",101613561
"17062",41057507,"Gorgeous spacious apartment",281973
"17063",41064313,"Comfortable and clean room near the center",84424145
"17064",41078518,"Cosy private room in a vibrant street of Amsterdam",320883437
"17065",41094528,"Spacious light apartment in the Rivierenbuurt",170704999
"17066",41094993,"Beautiful apt near Amstel (perfect for couples)",321425161
"17067",41097115,"Light, quiet and clean apartment",8216007
"17068",41097860,"Spacious 4p appartment in center of Amsterdam!",24439899
"17069",41098803,"Natural House in Amsterdam",103034291
"17070",41099512,"Sweet room in P&J's informal home!",74551312
"17071",41109225,"Cute Apartment next to Dam square",321601603
"17072",41109635,"Residence 85 Amsterdam - Apartment F",271275338
"17073",41120742,"Room for the weekend",92089505
"17074",41123984,"Spacious 90sqm, 2 bedroom next to Metro DePijp",23888750
"17075",41129142,"Live the dream life in an Amsterdam house boat",380498
"17076",41141392,"City Centre, Clean & Comfortable apartment",48388216
"17077",41150601,"Canal View in Vibrant Amsterdam Oost Area",289328329
"17078",41151206,"Bright stylish home in city centre - 160m2",13960281
"17079",41151397,"Stylish city apartment in vibrant neighbourhood",322295532
"17080",41155730,"Wonderful and quiet stay experience in Amsterdam",233910530
"17081",41162943,"Fresh and comfortable studio for 2 (A’dam west)",198141354
"17082",41163994,"New apartment, canal view, city center Amsterdam",7871560
"17083",41165024,"Marijke's sustainable cosy floating houseboat",16347364
"17084",41165837,"Nice Apartment close to city Centre",74656213
"17085",41166531,"Beautiful and spacious apartment with roof terrace",13533936
"17086",41168738,"Luxurious apartment in Amsterdam South (near RAI)",9038101
"17087",41171028,"Room with a view in amazing design appartment",119442247
"17088",41174667,"Entire apartment, Cosy bedroom, bathroom, balcony",127239110
"17089",41174822,"Spacious Room & Private Bathroom in Centre",107173083
"17090",41177153,"Damsquare | Luxurious Studio | Amsterdam Central",322790149
"17091",41178657,"Damsquare view | Private Apartment | Luxurious BIG",322790149
"17092",41186155,"Spacious family house - high ceilings - lake view",114134751
"17093",41186307,"Master bedroom in luxurious, new, clean loft!",4271294
"17094",41186400,"Lovely Cosy Studio in the heart of Amsterdam",6420008
"17095",41188028,"Amazing Location in Amsterdam City Center",45659759
"17096",41188151,"Appartment in Amsterdam old-south with rooftop!",23405657
"17097",41194528,"Trendy / cosy apartment in Pijp neighborhood.",102481603
"17098",41204503,"Cosy and spacious family home/ free parking",281050591
"17099",41204537,"Experience the buzz of Amsterdam like a local!",268082245
"17100",41207441,"Cosy and quiet apt., perfect location in De Pijp!",323339136
"17101",41207465,"Formula 1 Dutch GP May 2020 beautiful apartment",84963704
"17102",41212127,"Loft Apartment at Leidse Square",40363852
"17103",41225847,"Lovely apartment in the heart of Amsterdam",99895690
"17104",41226558,"Cosy quiet place",142672615
"17105",41228964,"Stylish Canal View Apartment in Amsterdam West",14874061
"17106",41231131,"Cosy apartment on Prinseneiland",271726836
"17107",41231650,"Lovely apartment w/ a view in centre of Amsterdam",13147761
"17108",41231651,"Modern apartment in the old centre of Amsterdam.",37729991
"17109",41235042,"B&B-ing: Double room in good location. Welcome!",75550005
"17110",41236056,"Charming Canal House in Central Amsterdam",923801
"17111",41236334,"Lovely flat in Prinseneiland",33432025
"17112",41236669,"Spacious 4p apartment in the center of Amsterdam",34773624
"17113",41249386,"Private Cosy and Modern Apartment on Nieuwe Prinsengracht",1464510
"17114",41254660,"Spacious ground floor apt - Great location",11645450
"17115",41258369,"Private Vacation Apartment #8 in ArtHotel by metro",323946609
"17116",41259974,"cozy apartment with garden in the city center",323963636
"17117",41262561,"Luxe Room Victoria",298508950
"17118",41262873,"Cosy flat near Amsterdam center",28235515
"17119",41268995,"Apartment 15 min from City Center",244387377
"17120",41283335,"Lovely spacious waterfront home with garden!",59360155
"17121",41284919,"Unique Canal View Apartment in Oud-West",17808959
"17122",41288907,"Cosy designer home ideal for short Amsterdam visit",324307378
"17123",41308840,"Cosy Apartment in De Pijp",27307856
"17124",41316581,"Room for 2 people Amsterdam",152380671
"17125",41317137,"Cosy, light apartment at the canal",24938440
"17126",41317431,"Luxurious apartment in the buzzing 'De Pijp'",324631101
"17127",41319122,"GREAT view",286310651
"17128",41319141,"Houseboat on the AmstelRiver",100388418
"17129",41329384,"Family friendly apartment in nice & green area",3338337
"17130",41331299,"★ NEW ★ LUXURIOUS ★ GROUND FLOOR ★ CITY CENTER ★",15072236
"17131",41333684,"Stylish, bright private loft with Rooftop Terrace",4443653
"17132",41334285,"A spacious, light & cozy appartement In the pijp",17445122
"17133",41334300,"Ground Floor Apartment in the heart of Amsterdam",22318017
"17134",41336570,"Premium Double Ensuite",237150996
"17135",41337088,"Lijnden, Nederland vlakbij Amsterdam.",324845288
"17136",41339519,"Bed in 6 POD Dorm Ensuite",237150996
"17137",41344247,"Luxurious appartement with garden in Amsterdam",79198875
"17138",41345471,"An artistic jungle in the heart of the city",170022580
"17139",41345920,"Bright Apartment in the heart of Amsterdam",12881910
"17140",41351531,"la casa",102280192
"17141",41356746,"Angelsroom (privatroom)",323548684
"17142",41359398,"Jordaan",166360509
"17143",41360584,"Luxury loft in Amsterdam",325160564
"17144",41362721,"Room for You",325192623
"17145",41363443,"Leidse Square Luxury-apartment.nl 2 bedrooms 80m2",51833998
"17146",41367490,"Spacious chique cosy warm apartment (no party)",325223424
"17147",41372790,"Cosy Room Available in Amsterdam South East",72687956
"17148",41389444,"Luxurious Canal House in peaceful East-Amsterdam",5889663
"17149",41389614,"Hip apartment Old West, perfect for 2+Roofterrace!",54996385
"17150",41389826,"Private Room and Bathroom in Central Amsterdam 🗝",26937009
"17151",41389921,"Floating villa on treasure location centre A'dam",273725276
"17152",41393062,"Spacious room 22m2 in nice apartment in Amsterdam",19728342
"17153",41394232,"Bright and airy apartment",6966482
"17154",41398500,"Cozy apartment in the heart of the Pijp district",322782334
"17155",41398653,"Cosy, Classic, Canal View Apartment",17910290
"17156",41400369,"Cozy studio in the eastern part of the city centre",325616487
"17157",41401035,"Beautiful appartment next to Vondelpark",3050361
"17158",41401411,"private room near center",146766943
"17159",41401852,"Cosy appartement in trendy Baarsjes",44947225
"17160",41429821,"Lovely Appartment Amsterdam West",154354084
"17161",41431083,"Unique nest, wonderful canal",97595019
"17162",41442089,"Amsterdam studio 20 minutes from City
centre",326110520
"17163",41448877,"Extremely unique stay at authentic ship Amsterdam",140199696
"17164",41449864,"Romantic & Luxurious palace with a Magical Garden",6418831
"17165",41452144,"Ruime lichte familiewoning Centrum West met tuin",60976334
"17166",41466832,"Familyhome near citycenter",324540313
"17167",41468333,"Private room in authentic Amsterdam area (RAI)",312059019
"17168",41468606,"New Floating House Villa",326403956
"17169",41474085,"Habitación doble",240000305
"17170",41489970,"Grand room with ensuite jacuzzi | Corona proof",297319729
"17171",41490599,"Cozy house next to NDSM",382064
"17172",41490838,"Amsterdam Charm",326625725
"17173",41493271,"Charming Amsterdam Home w/ Roof Terrace",36635436
"17174",41499621,"Perfect city trip room in Centre Amsterdam",326732457
"17175",41501560,"Prachtige woning uitzicht op IJmeer & vuurtoren",167308879
"17176",41502958,"Modern and big villa nearby city centre Amsterdam",326655380
"17177",41513329,"Bright & Comfortable private house",3079889
"17178",41513941,"Oasis in The Pijp, Amsterdam",157357197
"17179",41514444,"Comfortable, convenient family flat near De Hallen",38625745
"17180",41514807,"super central btw CS/Dam, own bathroom, cosy room",147258764
"17181",41515131,"Super Unique Stay At Authentic Ship Amsterdam",140199696
