id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,MagicRating
13336915,Beautiful ap in charming central area -big balcony,75525024,Robbert,NA,De Baarsjes - Oud-West,52.3687,4.87446,Entire home/apt,200,3,43,2017-08-27,0.78,2,71,High
13337290,Comfortable apartment located centrally,13553031,Michael,NA,Zuid,52.34732,4.86047,Entire home/apt,110,3,0,NA,NA,1,0,Low
13337449,Lovely house garden front and back!,39273611,Nynke,NA,Noord-West,52.41625,4.8827,Entire home/apt,150,7,12,2017-01-03,0.22,1,0,High
13338699,"Superb home, excellent location in museumdistrict",21545030,H.,NA,Zuid,52.35377,4.87391,Entire home/apt,198,4,25,2019-10-22,0.47,1,0,High
13339657,Large family home near Jordaan,69927959,Anna,NA,De Baarsjes - Oud-West,52.37214,4.87039,Entire home/apt,137,2,11,2018-08-31,0.21,1,0,High
13340212,Cosy Apartment in Amsterdam West,30199426,Hanaa,NA,Westerpark,52.38432,4.87304,Entire home/apt,90,2,6,2017-04-19,0.13,1,0,Low
13340939,Spacious design apartment in Amsterdam Oud-Zuid,5144070,Jasmijn & Tim,NA,Zuid,52.34604,4.86071,Entire home/apt,158,2,24,2019-09-22,0.46,1,0,High
13346972,"Modern apartment, Jordaan, beautiful canal, quiet",75636573,Wijnand,NA,Centrum-West,52.37019,4.88042,Entire home/apt,75,4,1,2016-06-27,0.02,1,0,Low
13350004,Modern appartment in upcoming and trendy east,6323743,Tim,NA,Oostelijk Havengebied - Indische Buurt,52.36405,4.93841,Entire home/apt,110,2,27,2020-01-12,0.5,1,0,Low
13350780,Guest room in 'Old West',75687808,Michel,NA,De Baarsjes - Oud-West,52.3644,4.86249,Private room,55,1,111,2020-03-07,2.1,1,0,Low
13351132,Modern Houseboat near the city center,26096861,Jurian,NA,Oostelijk Havengebied - Indische Buurt,52.37389,4.93993,Entire home/apt,193,5,40,2019-05-28,0.74,1,0,High
13353566,Amsterdam City & Rural Life Combined. Free Parking,75415761,Iris,NA,Noord-Oost,52.3869,4.95375,Private room,149,2,19,2019-06-17,0.5,2,345,High
13355057,Light&Cozy apartment w/Balcony!,15252973,Jordi,NA,De Baarsjes - Oud-West,52.37237,4.85374,Entire home/apt,108,2,26,2020-08-22,0.47,1,0,Low
13355411,Beautiful studio in old Jordaan house with terrace,75009483,Zwier,NA,Centrum-West,52.37151,4.8817,Entire home/apt,145,2,8,2016-08-19,0.15,1,0,High
13357980,"Comfortabel en gezinsvriendelijk huis, Oud-Zuid",74116713,Ingrid,NA,Zuid,52.34918,4.86699,Entire home/apt,500,3,2,2016-09-05,0.04,1,0,High
13366832,Family House in Oostelijk Havengebied,75878041,Bart,NA,Oostelijk Havengebied - Indische Buurt,52.37361,4.94381,Entire home/apt,140,1,7,2017-08-17,0.13,1,0,High
13367017,"Ground floor app.,1-4 persons,Westerpark,Amsterdam",75880016,Marieke,NA,Westerpark,52.38691,4.87325,Entire home/apt,125,2,11,2020-01-05,0.2,1,0,Low
13367600,Modern apartment among the canals of Amsterdam,75884995,Junior,NA,Centrum-West,52.38151,4.88911,Entire home/apt,125,3,10,2016-08-03,0.18,1,0,Low
13368768,Spacious apartment (80m2) in lovely Amsterdam,75900230,Freek,NA,De Pijp - Rivierenbuurt,52.34426,4.89985,Entire home/apt,89,5,0,NA,NA,1,0,Low
13369758,NA,75912457,Mark,NA,Bos en Lommer,52.37677,4.84555,Entire home/apt,75,2,24,2018-09-05,0.45,1,0,Low
13370262,Light room in east Amsterdam,6863831,Lisa,NA,Centrum-Oost,52.36669,4.92431,Private room,50,1,3,2017-03-05,0.05,1,0,Low
13370939,"fantastic new appt in quiet, near center area",73143235,Michael,NA,De Baarsjes - Oud-West,52.36056,4.85449,Entire home/apt,120,4,0,NA,NA,1,0,Low
13370965,Nice comfortable room(s) Amsterdam!,75926333,Nicolette,NA,Oostelijk Havengebied - Indische Buurt,52.3614,4.94509,Private room,155,2,116,2019-10-20,2.2,1,0,High
13371136,*Perfect all-in apartment for a perfect city-trip*,72329594,Femke,NA,De Pijp - Rivierenbuurt,52.35217,4.88992,Entire home/apt,150,3,16,2016-09-27,0.29,1,0,High
13373021,Nice bedroom with riverview,24189354,Theo,NA,De Pijp - Rivierenbuurt,52.34953,4.91033,Private room,34,1,394,2020-10-04,7.19,2,10,Low
13373546,Big room with beautiful view near Central Station,34929587,Eric & Carla,NA,Oostelijk Havengebied - Indische Buurt,52.37729,4.93609,Private room,60,2,7,2016-07-30,0.13,1,0,Low
13373785,"Comfortable, spacious apartment with roof terrace",7586589,Mayken,NA,De Baarsjes - Oud-West,52.37191,4.87323,Entire home/apt,110,5,11,2019-08-11,0.21,1,0,Low
13374228,Child friendly apartment next to Westerpark 120 mq,3125515,Philip,NA,Westerpark,52.38343,4.86874,Entire home/apt,295,3,1,2019-09-15,0.07,1,0,High
13374751,Comfortable family home next to the NDSM site.,75969188,Auke,NA,Noord-West,52.40641,4.90378,Entire home/apt,125,14,16,2019-08-02,0.3,1,0,Low
13375268,Room in comfortable apartment near the city center,69858108,Daniel,NA,Oostelijk Havengebied - Indische Buurt,52.36224,4.93743,Private room,35,1,1,2016-06-14,0.02,1,0,Low
13375308,Beautiful and cosy apartment on perfect location !,75974638,Iliana,NA,Bos en Lommer,52.38308,4.85508,Private room,130,1,5,2016-07-31,0.09,1,0,High
13381387,"Lovely Apartment in the Jordaan, Amsterdan center",24359887,Nico,NA,Westerpark,52.38587,4.87849,Entire home/apt,100,2,7,2017-01-01,0.13,1,0,Low
13381773,Penthouse Amsterdam 15 min from Center,76064440,Ulas,NA,Geuzenveld - Slotermeer,52.38051,4.80617,Shared room,300,1,0,NA,NA,1,89,High
13382881,Nice 2pp. apt. next to the Oosterpark,73931796,Willem,NA,Oud-Oost,52.359,4.92294,Entire home/apt,80,1,1,2016-06-15,0.02,1,0,Low
13383439,Modern lovely & new apartment with waterside view!,76076986,Dirk_Jan,NA,Oostelijk Havengebied - Indische Buurt,52.37632,4.94572,Entire home/apt,120,2,3,2016-08-01,0.06,1,0,Low
13383801,Top floor with private bathroom in East,6651249,Annelou,NA,Watergraafsmeer,52.35631,4.93099,Private room,80,1,11,2017-09-03,0.2,1,0,Low
13384048,NA,1528466,Allysa,NA,Bos en Lommer,52.37763,4.84778,Entire home/apt,80,2,3,2016-11-12,0.06,1,0,Low
13384250,Gorgeous apartment close to centre,76084805,Robbert,NA,De Baarsjes - Oud-West,52.36499,4.87637,Entire home/apt,90,2,6,2016-12-11,0.11,1,0,Low
13384276,beautiful apartment in Central Amsterdam,76085905,Sietske,NA,Centrum-West,52.38133,4.88174,Entire home/apt,140,2,2,2016-10-22,0.04,1,0,High
13384301,Renovated apartment with garden,16466823,Maaike,NA,De Pijp - Rivierenbuurt,52.34025,4.89868,Entire home/apt,95,3,17,2018-04-29,0.31,1,0,Low
13385232,Main floor apartment at the canal in city center,17455653,Siem,NA,Westerpark,52.38908,4.88666,Entire home/apt,200,5,8,2020-01-03,0.15,1,11,High
13385410,Lovely studio-apartment in trendy De Pijp,7621611,Karen,NA,De Pijp - Rivierenbuurt,52.34984,4.89957,Entire home/apt,85,5,5,2017-06-20,0.09,1,0,Low
13385539,Amazing family house with large sunny garden,76096647,Noortje&Koen,NA,De Baarsjes - Oud-West,52.36244,4.85333,Entire home/apt,126,2,10,2016-08-15,0.18,1,0,Low
13385603,Apartment with large balcony and sunny garden,36923010,Mireille,NA,Oud-Oost,52.35657,4.91164,Entire home/apt,145,5,26,2020-02-10,0.5,1,0,High
13385730,Waterfront family home,3994412,Caroline,NA,IJburg - Zeeburgereiland,52.36049,4.97604,Entire home/apt,120,2,0,NA,NA,1,0,Low
13387899,"Perfect, spacious loft next to the Vondelpark",76119867,Monfrans,NA,De Baarsjes - Oud-West,52.36503,4.87735,Entire home/apt,190,3,6,2018-01-01,0.11,1,0,High
13389882,Cozy renovated apartment near city centre,18081557,Paul,NA,Westerpark,52.38032,4.87484,Entire home/apt,110,2,26,2020-02-16,0.49,1,0,Low
13391316,Stylish appartment with garden in lovely area,23698126,Misha,NA,Watergraafsmeer,52.35455,4.9277,Entire home/apt,125,5,2,2016-08-09,0.04,1,0,Low
13392107,Beautiful warmly decorated 110m2 apartment,34772845,Bonny,NA,IJburg - Zeeburgereiland,52.34936,5.00778,Entire home/apt,131,5,2,2017-06-27,0.04,1,0,High
13392809,Private room 50meters from Dam square in Amsterdam,75434462,Bob,NA,Centrum-West,52.37226,4.89476,Private room,135,5,1,2016-06-13,0.02,1,0,High
13393410,Amsterdam oud west close to vondelpark,76181645,Bram,NA,De Baarsjes - Oud-West,52.36183,4.85526,Entire home/apt,62,1,0,NA,NA,1,0,Low
13401057,Amazing High Class Canal Loft in City Center(170m),76278534,Peter & Lyanne,NA,Centrum-West,52.37048,4.87799,Entire home/apt,299,2,16,2018-06-05,0.3,1,0,High
13401771,Appartement for couples (adorable cat included),16698953,Jamie,NA,De Baarsjes - Oud-West,52.3691,4.85881,Entire home/apt,95,2,6,2017-09-04,0.11,1,0,Low
13402656,Superb apartment near Vondelpark in A'dam West,21211468,Ruben,NA,De Baarsjes - Oud-West,52.3615,4.86498,Entire home/apt,280,2,0,NA,NA,1,0,High
13403483,Modern and new 4pers. app in hart of the Jordaan!,76298460,Nadine,NA,Centrum-West,52.37807,4.8821,Entire home/apt,220,2,7,2016-08-14,0.13,1,0,High
13404028,Spacious and luxurious apartment near city centre,17277886,Marlot,NA,De Pijp - Rivierenbuurt,52.34863,4.90976,Entire home/apt,150,2,11,2019-08-18,0.2,1,0,High
13404992,"Apartment on the Albert Cuypstraat, De Pijp",76310507,Anouk,NA,De Pijp - Rivierenbuurt,52.35508,4.88884,Entire home/apt,200,3,0,NA,NA,1,0,High
13405211,A cool apartment in the Baarsjes district in West,76314144,Jet,NA,De Baarsjes - Oud-West,52.37027,4.85834,Entire home/apt,100,2,6,2017-05-12,0.11,1,0,Low
13405793,Sunny Apartment Amsterdam City Centre,3590237,Petra,NA,Centrum-West,52.37423,4.89028,Entire home/apt,114,2,57,2019-05-19,1.05,1,0,Low
13406354,Wonderful Apt in Amsterdam-South | Balcony,1464510,Wendy And Bram,NA,De Pijp - Rivierenbuurt,52.34865,4.90293,Entire home/apt,103,2,15,2018-07-16,0.29,84,0,Low
13406951,Beautiful 5 bedroom house in City Centre Amsterdam,71353079,Laura,NA,Zuid,52.35545,4.88071,Entire home/apt,650,3,8,2018-06-23,0.16,1,0,High
13408643,Luxurious design apartment in trendy BoLo,6221821,Faisal,NA,Bos en Lommer,52.37638,4.84525,Entire home/apt,85,1,8,2016-09-25,0.15,1,0,Low
13409757,Laidback BoLo,7752974,Eefje,NA,Bos en Lommer,52.37689,4.85454,Entire home/apt,120,2,6,2018-10-08,0.11,1,0,Low
13411487,Beautiful and light canal view apartment,43793122,Steyn,NA,De Baarsjes - Oud-West,52.3623,4.85118,Entire home/apt,150,2,1,2016-06-20,0.02,1,0,High
13412481,Lovely House with rooftop in City Centre,76379629,Kimberly,NA,Centrum-West,52.38328,4.88403,Entire home/apt,150,5,0,NA,NA,1,0,High
13413379,Cozy apartment with garden (near Central Station),67067113,Rosanne,NA,Oud-Noord,52.3878,4.92173,Entire home/apt,92,4,9,2017-09-17,0.17,1,0,Low
13419312,"Tiny palace, 2 floors, A'dam Westerpark-Jordaan",19617153,Hans,NA,Westerpark,52.38493,4.87296,Entire home/apt,105,2,49,2020-08-23,0.94,1,91,Low
13419687,PENTHOUSE 4BR w/2 balconies near VONDELPARK,13405827,Cap Homes,NA,De Baarsjes - Oud-West,52.3602,4.85678,Entire home/apt,257,7,13,2020-02-24,0.44,18,256,High
13419985,"Luxurious house near Ctr & Schiphol, free parking",61191998,Thom,NA,De Aker - Nieuw Sloten,52.34779,4.81525,Entire home/apt,111,2,15,2018-12-10,0.27,1,0,Low
13420179,Spacious (80m2) apartment & garden in De Pijp,73335052,Milou,NA,De Pijp - Rivierenbuurt,52.35092,4.88921,Entire home/apt,160,2,33,2020-03-01,0.61,1,0,High
13420185,Good place in Amsterdam North near ferry and metro,74799597,Christiana,NA,Oud-Noord,52.38245,4.91543,Entire home/apt,132,3,8,2018-09-18,0.15,1,0,High
13421459,Incredible APT IN JORDAAN | Sunny BALCONY,1464510,Wendy And Bram,NA,Centrum-West,52.37226,4.88023,Entire home/apt,161,2,52,2020-01-10,0.96,84,0,High
13422521,Beautiful new Appartment with bath and 2 bedrooms,76508418,Koen,NA,Westerpark,52.38809,4.88016,Entire home/apt,180,1,16,2017-09-03,0.3,1,0,High
13422706,Cosy apartment near the Center & Westerpark,76510060,Sophie,NA,Westerpark,52.39022,4.87809,Entire home/apt,86,2,9,2018-06-14,0.17,1,0,Low
13424671,Nice Close 2 center of Amsterdam.,31093577,Martine,NA,Gaasperdam - Driemond,52.29605,4.99125,Private room,55,1,7,2020-08-14,0.34,3,180,Low
13424801,city center studio in amsterdam,76529331,Floris,NA,Watergraafsmeer,52.33878,4.91972,Entire home/apt,100,1,4,2018-05-06,0.1,1,0,Low
13425006,"Stylish, modern and light 2 bedroom - Old West",3276289,Lara,NA,Westerpark,52.37742,4.87076,Entire home/apt,95,2,32,2020-02-14,0.59,2,21,Low
13425499,Lovely and cosy house in heart of Amsterdam South!,76526143,Loliet,NA,De Pijp - Rivierenbuurt,52.34823,4.8884,Entire home/apt,130,2,0,NA,NA,1,0,High
13428614,"Beautiful, spacious 2 bed apt close to city center",5104764,Thijs,NA,Bos en Lommer,52.37771,4.86079,Entire home/apt,119,3,30,2019-12-28,0.55,1,10,Low
13429174,Garden apartment. Private room. Old West Amsterdam,76572471,Glendon,NA,De Baarsjes - Oud-West,52.37317,4.85394,Private room,45,2,182,2020-10-23,4.34,2,0,Low
13431398,"Light apartment, sunny balcony, near Vondelpark",76597863,Alex,NA,De Baarsjes - Oud-West,52.36182,4.85102,Entire home/apt,95,3,45,2020-08-03,0.83,1,0,Low
13431496,Leuke gezinswoning met ruime tuin. Voor families.,49017577,Jan-Willem,NA,Noord-West,52.41434,4.91942,Entire home/apt,139,4,10,2019-08-07,0.19,1,0,High
13431669,Spacious design apartment in De Jordaan,4373669,Sara,NA,Centrum-West,52.38063,4.88263,Entire home/apt,120,5,1,2016-06-26,0.02,2,0,Low
13439554,Wonderful Apt In the JORDAAN | GARDEN,1464510,Wendy And Bram,NA,Centrum-West,52.38222,4.88333,Entire home/apt,249,2,22,2017-08-21,0.41,84,0,High
13439708,Luxury waterfront villa - 4-5 pers. - free parking,28640347,Marc & Ellen,NA,IJburg - Zeeburgereiland,52.35335,4.99422,Entire home/apt,284,3,10,2020-08-01,0.24,2,21,High
13441385,"Close to Center, Jordaan, Park,  yet very quiet",45194167,Sophie And Bas,NA,Westerpark,52.38243,4.87316,Entire home/apt,120,2,29,2019-08-25,0.54,1,0,Low
13444361,Lovely apartment in Helmers area with balcony,76742366,Anke,NA,De Baarsjes - Oud-West,52.36468,4.86588,Entire home/apt,90,2,11,2018-05-27,0.21,2,0,Low
13444687,Spacious and modern Studio,71145287,Sanne-Yoo,NA,De Aker - Nieuw Sloten,52.3462,4.81854,Entire home/apt,98,2,13,2020-01-01,0.24,2,0,Low
13446149,Amsterdam city centre apartment,29026671,Nora,NA,Centrum-West,52.3749,4.88938,Entire home/apt,180,3,4,2016-08-30,0.07,1,0,High
13448057,light apartment with nice view - 2 bedrooms,76787401,Tjeu,NA,Osdorp,52.35577,4.81361,Entire home/apt,80,2,3,2016-07-08,0.06,1,0,Low
13448241,A-Location - Cozy room single room,76789547,Anne AimУЉe,NA,Centrum-West,52.36881,4.88164,Private room,69,3,1,2016-06-19,0.02,1,0,Low
13448441,Cozy studio apartment in Amsterdam,1600137,Alex,NA,Westerpark,52.38481,4.87111,Entire home/apt,80,4,10,2017-05-24,0.18,1,0,Low
13449471,Perfect for family: with garden near museum square,3248360,Stijn,NA,De Pijp - Rivierenbuurt,52.35643,4.88806,Entire home/apt,235,4,5,2019-05-10,0.12,1,0,High
13453680,Lovely bright central appartment,11792975,Aline,NA,Centrum-Oost,52.36267,4.9007,Entire home/apt,150,3,33,2020-01-02,0.6,1,0,High
13455329,Lovely apartment near Vonderlpark,10257071,Maria,NA,Zuid,52.34711,4.84846,Private room,60,2,0,NA,NA,2,0,Low
13455570,Enticing Apt IN CITY CENTER | BALCONY,1464510,Wendy And Bram,NA,Westerpark,52.37501,4.8696,Entire home/apt,320,2,49,2019-08-18,0.91,84,0,High
13456146,Lovely apartment in Buitenveldert,15667485,Amelie,NA,Buitenveldert - Zuidas,52.33076,4.88025,Entire home/apt,100,2,2,2016-08-21,0.04,2,0,Low
13460110,Rooftop apartment with a terrace in Amsterdam.,76925642,Nienke,NA,Oud-Noord,52.39012,4.92527,Private room,75,2,112,2020-08-16,2.06,1,89,Low
13461005,Light&beautiful room in canalhouse in the Jordaan,28309117,Lucy,NA,Centrum-West,52.3774,4.887,Private room,111,3,15,2017-08-01,0.28,1,0,Low
13463261,Apartment with canal view near museum district,35488955,Joekenel,NA,De Pijp - Rivierenbuurt,52.34707,4.89019,Entire home/apt,175,3,49,2020-08-09,0.92,1,0,High
13464429,Spacious appartment at perfect spot,76975277,Hubertus,NA,De Baarsjes - Oud-West,52.36584,4.87531,Private room,125,2,177,2020-03-15,3.8,1,28,Low
13465500,Spacious familyhouse + sunny garden,7584368,Kati,NA,Zuid,52.35545,4.87101,Entire home/apt,401,3,33,2019-08-18,0.62,1,0,High
13465532,"Romantic house in easy Amsterdam, garden and cats",15625753,Pollo,NA,De Baarsjes - Oud-West,52.36317,4.87116,Entire home/apt,97,5,0,NA,NA,1,0,Low
13468186,Bright and Cosy Apartment,77031866,Marteen,NA,De Baarsjes - Oud-West,52.3664,4.86622,Entire home/apt,120,3,36,2018-10-01,0.66,1,0,Low
13469326,Serene Roof Top Apartment in City Center,3673633,Merel,NA,Centrum-West,52.37156,4.88254,Entire home/apt,225,10,0,NA,NA,2,0,High
13470495,Lovely Apartment near De Foodhallen,11550715,Sandy,NA,De Baarsjes - Oud-West,52.36665,4.8634,Entire home/apt,99,10,17,2017-04-26,0.32,1,88,Low
13470717,"Spacious loft, directly at Westerpark",3309322,Martijn,NA,Westerpark,52.38593,4.8696,Entire home/apt,449,2,30,2019-07-05,0.55,1,263,High
13470725,Stylish & comfortable apartment in super area | 2P,9322800,Jeroen,NA,Zuid,52.34472,4.86244,Entire home/apt,99,2,0,NA,NA,1,0,Low
13471013,Cosy apartment in between Oosterpark and Amstel,77061914,Ruben,NA,Oud-Oost,52.35871,4.91306,Entire home/apt,150,2,10,2017-08-08,0.18,1,0,High
13471612,Loft at the park,77065774,JosУЉ,NA,De Pijp - Rivierenbuurt,52.35474,4.89733,Entire home/apt,350,3,30,2020-01-21,0.55,1,358,High
13471987,Spacious & Stylish  @Riverside with canal views!,14255784,Rogier,NA,De Pijp - Rivierenbuurt,52.34833,4.8934,Entire home/apt,150,5,2,2019-12-03,0.14,1,0,High
13472401,4person apartment in the heart of lively Amsterdam,37013472,Laura,NA,Oostelijk Havengebied - Indische Buurt,52.36485,4.93692,Entire home/apt,120,2,2,2018-11-11,0.04,1,0,Low
13473936,Perfect Apartment -  Amsterdam Canals - 9 Streets,77065602,Estelle,NA,Centrum-West,52.36952,4.88035,Entire home/apt,163,3,7,2020-08-20,0.18,1,0,High
13474868,Beautiful modern apt in trendy Vondelpark area!,24148094,Elizabeth,NA,De Baarsjes - Oud-West,52.3626,4.86393,Entire home/apt,150,2,31,2018-08-24,0.57,1,0,High
13476691,Spacious family home with backyard.,10766682,Govert,NA,Oud-Oost,52.35353,4.91266,Entire home/apt,200,3,18,2020-02-22,0.34,1,0,High
13477295,Cosy apartment center of Amsterdam,14271777,Sophie,NA,Centrum-Oost,52.36942,4.92799,Entire home/apt,100,4,0,NA,NA,1,89,Low
13477336,West Side Story - your dream Amsterdam getaway!,13109907,Wilco,NA,Bos en Lommer,52.37746,4.84375,Entire home/apt,75,21,21,2020-02-14,0.39,1,0,Low
13477668,Great apartment at the Centre of Amsterdam,72664946,LУЉanne,NA,Centrum-Oost,52.36753,4.91361,Entire home/apt,299,5,42,2020-01-02,0.79,1,5,High
13478930,CozyHouse close 2 citycentre and shopping centre,77159371,Ayhan,NA,Noord-West,52.40958,4.92455,Entire home/apt,264,2,19,2019-06-30,0.52,1,71,High
13482208,"Private studio, shower, wc, great central location",33796743,Helena,NA,Westerpark,52.38257,4.87898,Entire home/apt,122,2,19,2018-04-13,0.35,1,364,Low
13482918,Central situated modernized private apartment,35016248,Pieter,NA,Oud-Noord,52.38402,4.9145,Entire home/apt,80,4,4,2017-01-18,0.07,1,0,Low
13483155,Spacious family friendly apartment near centre,10452279,Laurens,NA,Oud-Noord,52.38597,4.91649,Entire home/apt,175,5,4,2019-07-27,0.08,1,0,High
13486108,Modern apt close 2 city centre. Families only!,9334536,Christian,NA,Oostelijk Havengebied - Indische Buurt,52.37463,4.94473,Entire home/apt,156,4,11,2020-01-02,0.23,1,9,High
13487095,Lovely apartment near city centre in West,77262793,Primo,NA,Bos en Lommer,52.37634,4.86214,Entire home/apt,160,2,38,2019-09-19,0.7,1,0,High
13487435,Spacious apartment between citycenter and airport,39113987,BnB-Beheer,NA,Slotervaart,52.35042,4.84216,Entire home/apt,83,2,6,2018-10-22,0.11,11,0,Low
13488645,Fijne benedenwoning met tuin Oud-West,53151503,Myrthe,NA,De Baarsjes - Oud-West,52.3673,4.86422,Entire home/apt,150,1,1,2016-06-19,0.02,1,0,High
13488721,"Very Central, Charming, Modern, Renovated Flat!",7286159,Maya,NA,Zuid,52.35412,4.88604,Entire home/apt,110,2,7,2016-09-25,0.13,1,0,Low
13489366,Stylish and Cozy with Lovely Garden in Zuid.,3737342,Eileen,NA,De Pijp - Rivierenbuurt,52.3406,4.89843,Entire home/apt,153,4,4,2019-08-24,0.23,1,0,High
13491427,110m2 house+garden 15 min to center,20064136,Linda,NA,IJburg - Zeeburgereiland,52.35616,4.9931,Entire home/apt,115,3,1,2016-07-03,0.02,1,0,Low
13491924,Penthouse Jordaan royal blue also long term rent!,56163785,Leonora,NA,Centrum-West,52.37643,4.88233,Entire home/apt,225,3,15,2019-12-31,0.34,2,212,High
13491991,Room with Amstelriver view,10726948,Sarah,NA,De Pijp - Rivierenbuurt,52.34951,4.90974,Private room,90,1,46,2019-10-05,0.84,5,364,Low
13492947,Big appartment amsterdam center,77337220,Erik Paul,NA,De Pijp - Rivierenbuurt,52.352290000000004,4.89895,Entire home/apt,179,3,0,NA,NA,1,0,High
13499075,Spacious quiet apt perfect location to explore AMS,77425895,Pieter,NA,Zuid,52.35531,4.88646,Entire home/apt,250,3,28,2019-09-30,0.51,1,0,High
